104	1.625688e+00	4.655081e-04	2.806777e-06	-1.478908e-02
105	1.613079e+00	4.642783e-04	2.777416e-06	-1.487190e-02
106	1.600822e+00	4.628960e-04	2.748547e-06	-1.494791e-02
107	1.588793e+00	4.613541e-04	2.720321e-06	-1.501744e-02
108	1.577041e+00	4.596567e-04	2.692611e-06	-1.507975e-02
109	1.565504e+00	4.578131e-04	2.665454e-06	-1.513519e-02
110	1.554278e+00	4.558165e-04	2.638835e-06	-1.518411e-02
111	1.543252e+00	4.536761e-04	2.612788e-06	-1.522682e-02
112	1.532420e+00	4.513905e-04	2.587247e-06	-1.526264e-02
113	1.521826e+00	4.489634e-04	2.562293e-06	-1.529191e-02
114	1.511463e+00	4.463985e-04	2.537861e-06	-1.531496e-02
115	1.501276e+00	4.437040e-04	2.513981e-06	-1.533163e-02
116	1.491261e+00	4.408831e-04	2.490589e-06	-1.534223e-02
117	1.481414e+00	4.379343e-04	2.467809e-06	-1.534615e-02
118	1.471729e+00	4.348652e-04	2.445529e-06	-1.534418e-02
119	1.462205e+00	4.316786e-04	2.423778e-06	-1.533616e-02
120	1.452835e+00	4.283730e-04	2.402539e-06	-1.532197e-02
121	1.443617e+00	4.249556e-04	2.381881e-06	-1.530191e-02
122	1.434506e+00	4.214332e-04	2.361701e-06	-1.527585e-02
123	1.425540e+00	4.178079e-04	2.342064e-06	-1.524410e-02
124	1.416676e+00	4.140416e-04	2.322914e-06	-1.520652e-02
125	1.407952e+00	4.102222e-04	2.304273e-06	-1.516302e-02
126	1.399287e+00	4.062750e-04	2.286165e-06	-1.511428e-02
127	1.390796e+00	4.022460e-04	2.268533e-06	-1.505978e-02
128	1.382362e+00	3.981025e-04	2.251399e-06	-1.499981e-02
129	1.374021e+00	3.938887e-04	2.234783e-06	-1.493465e-02
130	1.365772e+00	3.895722e-04	2.218632e-06	-1.486381e-02
131	1.357614e+00	3.851594e-04	2.202966e-06	-1.478794e-02
132	1.349511e+00	3.806917e-04	2.187770e-06	-1.470658e-02
133	1.341496e+00	3.761379e-04	2.173061e-06	-1.462034e-02
134	1.333570e+00	3.715033e-04	2.158825e-06	-1.452913e-02
135	1.325697e+00	3.667929e-04	2.145010e-06	-1.443319e-02
136	1.317877e+00	3.620453e-04	2.131670e-06	-1.433242e-02
137	1.310144e+00	3.572303e-04	2.118755e-06	-1.422706e-02
138	1.302462e+00	3.523851e-04	2.106285e-06	-1.411669e-02
139	1.294833e+00	3.474479e-04	2.094244e-06	-1.400220e-02
140	1.287257e+00	3.425195e-04	2.082618e-06	-1.388317e-02
141	1.279702e+00	3.375070e-04	2.071424e-06	-1.375981e-02
142	1.272232e+00	3.324772e-04	2.060616e-06	-1.363234e-02
143	1.264784e+00	3.274018e-04	2.050213e-06	-1.350037e-02
144	1.257389e+00	3.223142e-04	2.040200e-06	-1.336471e-02
145	1.250048e+00	3.172163e-04	2.030594e-06	-1.322467e-02
146	1.242731e+00	3.120514e-04	2.021352e-06	-1.308104e-02
147	1.235439e+00	3.068814e-04	2.012520e-06	-1.293315e-02
148	1.228201e+00	3.017080e-04	2.004026e-06	-1.278177e-02
149	1.220990e+00	2.965045e-04	1.995916e-06	-1.262653e-02
150	1.213806e+00	2.913012e-04	1.988177e-06	-1.246789e-02
151	1.206650e+00	2.860996e-04	1.980769e-06	-1.230548e-02
152	1.199522e+00	2.808737e-04	1.973708e-06	-1.213949e-02
153	1.192424e+00	2.756527e-04	1.966982e-06	-1.197037e-02
154	1.185329e+00	2.704376e-04	1.960607e-06	-1.179802e-02
155	1.178292e+00	2.652294e-04	1.954518e-06	-1.162259e-02
156	1.171235e+00	2.600549e-04	1.948757e-06	-1.144426e-02
157	1.164236e+00	2.548887e-04	1.943314e-06	-1.126343e-02
158	1.157245e+00	2.497567e-04	1.938128e-06	-1.107949e-02
159	1.150263e+00	2.446589e-04	1.933265e-06	-1.089332e-02
160	1.143291e+00	2.396001e-04	1.928640e-06	-1.070459e-02
161	1.136355e+00	2.345824e-04	1.924319e-06	-1.051365e-02
162	1.129431e+00	2.296101e-04	1.920243e-06	-1.032017e-02
163	1.122498e+00	2.246852e-04	1.916451e-06	-1.012474e-02
164	1.115602e+00	2.198116e-04	1.912889e-06	-9.927247e-03
165	1.108699e+00	2.149955e-04	1.909570e-06	-9.727811e-03
166	1.101835e+00	2.102358e-04	1.906487e-06	-9.526544e-03
167	1.094944e+00	2.055383e-04	1.903656e-06	-9.323328e-03
168	1.088094e+00	2.009039e-04	1.901022e-06	-9.118497e-03
169	1.081241e+00	1.963381e-04	1.898624e-06	-8.912151e-03
170	1.074388e+00	1.918392e-04	1.896411e-06	-8.704168e-03
171	1.067556e+00	1.874125e-04	1.894441e-06	-8.494434e-03
172	1.060726e+00	1.830583e-04	1.892642e-06	-8.283475e-03
173	1.053898e+00	1.787813e-04	1.891071e-06	-8.071165e-03
174	1.047074e+00	1.745797e-04	1.889660e-06	-7.857593e-03
175	1.040255e+00	1.704600e-04	1.888444e-06	-7.642842e-03
176	1.033462e+00	1.664181e-04	1.887396e-06	-7.426793e-03
177	1.026656e+00	1.624642e-04	1.886531e-06	-7.209729e-03
178	1.019839e+00	1.586020e-04	1.885823e-06	-6.991528e-03
179	1.013052e+00	1.548331e-04	1.885287e-06	-6.772658e-03
180	1.006255e+00	1.511629e-04	1.884878e-06	-6.552988e-03
181	9.994503e-01	1.475982e-04	1.884612e-06	-6.332776e-03
182	9.926588e-01	1.441401e-04	1.884484e-06	-6.111891e-03
183	9.858622e-01	1.407932e-04	1.884470e-06	-5.890580e-03
184	9.790805e-01	1.375600e-04	1.884586e-06	-5.668895e-03
185	9.722777e-01	1.344467e-04	1.884773e-06	-5.446888e-03
186	9.654919e-01	1.314516e-04	1.885208e-06	-5.224788e-03
187	9.587058e-01	1.285823e-04	1.885706e-06	-5.002278e-03
188	9.519029e-01	1.258388e-04	1.886087e-06	-4.779939e-03
189	9.451198e-01	1.232246e-04	1.886705e-06	-4.557453e-03
190	9.383225e-01	1.207431e-04	1.887553e-06	-4.335034e-03
191	9.315295e-01	1.183940e-04	1.888279e-06	-4.112718e-03
192	9.247419e-01	1.161820e-04	1.889228e-06	-3.890705e-03
193	9.179438e-01	1.141082e-04	1.890057e-06	-3.668855e-03
194	9.111366e-01	1.121739e-04	1.891101e-06	-3.447364e-03
195	9.043381e-01	1.103815e-04	1.892189e-06	-3.226092e-03
196	8.975328e-01	1.087337e-04	1.893320e-06	-3.005391e-03
197	8.907381e-01	1.072294e-04	1.894331e-06	-2.784956e-03
198	8.839228e-01	1.058727e-04	1.895544e-06	-2.565132e-03
199	8.771200e-01	1.046624e-04	1.896796e-06	-2.345775e-03
200	8.702993e-01	1.036022e-04	1.898085e-06	-2.127218e-03
201	8.634931e-01	1.026925e-04	1.899409e-06	-1.909159e-03
202	8.566712e-01	1.019321e-04	1.900769e-06	-1.691768e-03
203	8.498504e-01	1.013242e-04	1.902161e-06	-1.475317e-03
204	8.430316e-01	1.008675e-04	1.903436e-06	-1.259822e-03
205	8.362156e-01	1.005622e-04	1.904893e-06	-1.045392e-03
206	8.294034e-01	1.004098e-04	1.906233e-06	-8.321294e-04
207	8.225959e-01	1.004104e-04	1.907750e-06	-6.201172e-04
208	8.157937e-01	1.005639e-04	1.909151e-06	-4.094650e-04
209	8.089834e-01	1.008702e-04	1.910581e-06	-2.002345e-04
210	8.021944e-01	1.013279e-04	1.911898e-06	7.472325e-06
211	7.954132e-01	1.019409e-04	1.913385e-06	2.135878e-04
212	7.886263e-01	1.027050e-04	1.914760e-06	4.180163e-04
213	7.818625e-01	1.036239e-04	1.916163e-06	6.207234e-04
214	7.750946e-01	1.046947e-04	1.917457e-06	8.215937e-04
215	7.683508e-01	1.059185e-04	1.918915e-06	1.020598e-03
216	7.616043e-01	1.072949e-04	1.920264e-06	1.217655e-03
217	7.548828e-01	1.088235e-04	1.921508e-06	1.412674e-03
218	7.481599e-01	1.105039e-04	1.922779e-06	1.605738e-03
219	7.414628e-01	1.123370e-04	1.924079e-06	1.796537e-03
220	7.347786e-01	1.143224e-04	1.925275e-06	1.985238e-03
221	7.280949e-01	1.164583e-04	1.926500e-06	2.171747e-03
222	7.214380e-01	1.187454e-04	1.927625e-06	2.355972e-03
223	7.147953e-01	1.211833e-04	1.928779e-06	2.537827e-03
224	7.081549e-01	1.237725e-04	1.929835e-06	2.717353e-03
225	7.015420e-01	1.265163e-04	1.930921e-06	2.894590e-03
226	6.949446e-01	1.293943e-04	1.931912e-06	3.069210e-03
227	6.883630e-01	1.324354e-04	1.932812e-06	3.241505e-03
228	6.817976e-01	1.356230e-04	1.933741e-06	3.411154e-03
229	6.752605e-01	1.389530e-04	1.934582e-06	3.578326e-03
230	6.687282e-01	1.424331e-04	1.935335e-06	3.742948e-03
231	6.622247e-01	1.460590e-04	1.936120e-06	3.904949e-03
232	6.557267e-01	1.498382e-04	1.936820e-06	4.064264e-03
233	6.492579e-01	1.537549e-04	1.937436e-06	4.220943e-03
234	6.428068e-01	1.578280e-04	1.937972e-06	4.375035e-03
235	6.363736e-01	1.620305e-04	1.938543e-06	4.526250e-03
236	6.299586e-01	1.663923e-04	1.938922e-06	4.674869e-03
237	6.235732e-01	1.708867e-04	1.939337e-06	4.820606e-03
238	6.171952e-01	1.755320e-04	1.939677e-06	4.963630e-03
239	6.108470e-01	1.803130e-04	1.939944e-06	5.103774e-03
240	6.045176e-01	1.852366e-04	1.940031e-06	5.241202e-03
241	5.982072e-01	1.902990e-04	1.940158e-06	5.375753e-03
242	5.919268e-01	1.955068e-04	1.940216e-06	5.507483e-03
243	5.856549e-01	2.008559e-04	1.940208e-06	5.636343e-03
244	5.794131e-01	2.063319e-04	1.940136e-06	5.762389e-03
245	5.732012e-01	2.119624e-04	1.939896e-06	5.885469e-03
246	5.669985e-01	2.177224e-04	1.939699e-06	6.005642e-03
247	5.608258e-01	2.236185e-04	1.939340e-06	6.122967e-03
248	5.546728e-01	2.296468e-04	1.938923e-06	6.237398e-03
249	5.485397e-01	2.358137e-04	1.938451e-06	6.348793e-03
250	5.424266e-01	2.421254e-04	1.937925e-06	6.457312e-03
251	5.363436e-01	2.485579e-04	1.937246e-06	6.562915e-03
252	5.302805e-01	2.551177e-04	1.936517e-06	6.665561e-03
253	5.242473e-01	2.618108e-04	1.935740e-06	6.765311e-03
254	5.182440e-01	2.686045e-04	1.934818e-06	6.862030e-03
255	5.122606e-01	2.755246e-04	1.933947e-06	6.955875e-03
256	5.063068e-01	2.825390e-04	1.932935e-06	7.046809e-03
257	5.003730e-01	2.896542e-04	1.931786e-06	7.134797e-03
258	4.944781e-01	2.968674e-04	1.930597e-06	7.219805e-03
259	4.886124e-01	3.041756e-04	1.929369e-06	7.301987e-03
260	4.827757e-01	3.115575e-04	1.928010e-06	7.381215e-03
261	4.769770e-01	3.190291e-04	1.926616e-06	7.457458e-03
262	4.711979e-01	3.265695e-04	1.925186e-06	7.530868e-03
263	4.654654e-01	3.341856e-04	1.923633e-06	7.601413e-03
264	4.597610e-01	3.418660e-04	1.922048e-06	7.668971e-03
265	4.540936e-01	3.496086e-04	1.920343e-06	7.733693e-03
266	4.484539e-01	3.574113e-04	1.918609e-06	7.795548e-03
267	4.428506e-01	3.652635e-04	1.916760e-06	7.854508e-03
268	4.372920e-01	3.731720e-04	1.914885e-06	7.910632e-03
269	4.317689e-01	3.811263e-04	1.912898e-06	7.963892e-03
270	4.262725e-01	3.891247e-04	1.910889e-06	8.014260e-03
271	4.208196e-01	3.971571e-04	1.908772e-06	8.061796e-03
272	4.154098e-01	4.052306e-04	1.906634e-06	8.106473e-03
273	4.100341e-01	4.133352e-04	1.904393e-06	8.148351e-03
274	4.047005e-01	4.214696e-04	1.902133e-06	8.187403e-03
275	3.994003e-01	4.296325e-04	1.899774e-06	8.223688e-03
276	3.941414e-01	4.378144e-04	1.897316e-06	8.257098e-03
277	3.889315e-01	4.460143e-04	1.894845e-06	8.287447e-03
278	3.837537e-01	4.542393e-04	1.892360e-06	8.315528e-03
279	3.786158e-01	4.624720e-04	1.889701e-06	8.340583e-03
280	3.735253e-01	4.707198e-04	1.887032e-06	8.362674e-03
281	3.684737e-01	4.789737e-04	1.884353e-06	8.382655e-03
282	3.634605e-01	4.872330e-04	1.881586e-06	8.399782e-03
283	3.584930e-01	4.954970e-04	1.878733e-06	8.413333e-03
284	3.535708e-01	5.037571e-04	1.875873e-06	8.424933e-03
285	3.486856e-01	5.120206e-04	1.872930e-06	8.433852e-03
286	3.438444e-01	5.202792e-04	1.869906e-06	8.439380e-03
287	3.390469e-01	5.285322e-04	1.866879e-06	8.443106e-03
288	3.342925e-01	5.367718e-04	1.863773e-06	8.443559e-03
289	3.295805e-01	5.450050e-04	1.860591e-06	8.441554e-03
290	3.249179e-01	5.532241e-04	1.857408e-06	8.436399e-03
291	3.202966e-01	5.614286e-04	1.854150e-06	8.429637e-03
292	3.157162e-01	5.696184e-04	1.850821e-06	8.419098e-03
293	3.111833e-01	5.777858e-04	1.847494e-06	8.407048e-03
294	3.066901e-01	5.859380e-04	1.844024e-06	8.391345e-03
295	3.022434e-01	5.940603e-04	1.840631e-06	8.373503e-03
296	2.978424e-01	6.021600e-04	1.837098e-06	8.353566e-03
297	2.934865e-01	6.102370e-04	1.833572e-06	8.330158e-03
298	2.891752e-01	6.182840e-04	1.829981e-06	8.304760e-03
299	2.849078e-01	6.263012e-04	1.826397e-06	8.276713e-03
300	2.806907e-01	6.342886e-04	1.822680e-06	8.246072e-03
301	2.765163e-01	6.422394e-04	1.819042e-06	8.212889e-03
302	2.723840e-01	6.501606e-04	1.815275e-06	8.177218e-03
303	2.683000e-01	6.580319e-04	1.811518e-06	8.139110e-03
304	2.642570e-01	6.658604e-04	1.807703e-06	8.098614e-03
305	2.602611e-01	6.736264e-04	1.803832e-06	8.055780e-03
306	2.563116e-01	6.813439e-04	1.799906e-06	8.011325e-03
307	2.524079e-01	6.890134e-04	1.795993e-06	7.963955e-03
308	2.485427e-01	6.966353e-04	1.792093e-06	7.915049e-03
309	2.447287e-01	7.041444e-04	1.788074e-06	7.863985e-03
310	2.409586e-01	7.116077e-04	1.784070e-06	7.810806e-03
311	2.372383e-01	7.189608e-04	1.780016e-06	7.756203e-03
312	2.335541e-01	7.262697e-04	1.775977e-06	7.698922e-03
313	2.299185e-01	7.334709e-04	1.771825e-06	7.640295e-03
314	2.263306e-01	7.406294e-04	1.767690e-06	7.579716e-03
315	2.227835e-01	7.476826e-04	1.763572e-06	7.517856e-03
316	2.192830e-01	7.545693e-04	1.759407e-06	7.453489e-03
317	2.158283e-01	7.614169e-04	1.755198e-06	7.388536e-03
318	2.124188e-01	7.681637e-04	1.750945e-06	7.321154e-03
319	2.090538e-01	7.748113e-04	1.746711e-06	7.252623e-03
320	2.057266e-01	7.813611e-04	1.742495e-06	7.182356e-03
321	2.024489e-01	7.878145e-04	1.738177e-06	7.110998e-03
322	1.992199e-01	7.941126e-04	1.733878e-06	7.037970e-03
323	1.960268e-01	8.003178e-04	1.729599e-06	6.963906e-03
324	1.928813e-01	8.064316e-04	1.725280e-06	6.888233e-03
325	1.897824e-01	8.123960e-04	1.720923e-06	6.811578e-03
326	1.867238e-01	8.182133e-04	1.716586e-06	6.733374e-03
327	1.837106e-01	8.239446e-04	1.712211e-06	6.654239e-03
328	1.807423e-01	8.295328e-04	1.707858e-06	6.574194e-03
329	1.778181e-01	8.350380e-04	1.703468e-06	6.492683e-03
330	1.749375e-01	8.403466e-04	1.699043e-06	6.409735e-03
331	1.720998e-01	8.455759e-04	1.694697e-06	6.325953e-03
332	1.693043e-01	8.506136e-04	1.690258e-06	6.241357e-03
333	1.665506e-01	8.555757e-04	1.685843e-06	6.155965e-03
334	1.638435e-01	8.603511e-04	1.681450e-06	6.069235e-03
335	1.611769e-01	8.649986e-04	1.677023e-06	5.982311e-03
336	1.585501e-01	8.695202e-04	1.672620e-06	5.893538e-03
337	1.559737e-01	8.739180e-04	1.668183e-06	5.804607e-03
338	1.534358e-01	8.781391e-04	1.663770e-06	5.714429e-03
339	1.509415e-01	8.821863e-04	1.659380e-06	5.624121e-03
340	1.484846e-01	8.861166e-04	1.654959e-06	5.532606e-03
341	1.460754e-01	8.898782e-04	1.650560e-06	5.440449e-03
342	1.437078e-01	8.935272e-04	1.646132e-06	5.347344e-03
343	1.413813e-01	8.969589e-04	1.641727e-06	5.253791e-03
344	1.391004e-01	9.002828e-04	1.637345e-06	5.159592e-03
345	1.368542e-01	9.034480e-04	1.632986e-06	5.064815e-03
346	1.346524e-01	9.064571e-04	1.628598e-06	4.969422e-03
347	1.324945e-01	9.093126e-04	1.624233e-06	4.873532e-03
348	1.303798e-01	9.119651e-04	1.619892e-06	4.777056e-03
349	1.283025e-01	9.145211e-04	1.615522e-06	4.680111e-03
350	1.262621e-01	9.168796e-04	1.611227e-06	4.582659e-03
351	1.242683e-01	9.190440e-04	1.606903e-06	4.484764e-03
352	1.223152e-01	9.210680e-04	1.602603e-06	4.386438e-03
353	1.204023e-01	9.229538e-04	1.598325e-06	4.287793e-03
354	1.185241e-01	9.246537e-04	1.594020e-06	4.188890e-03
355	1.166899e-01	9.262205e-04	1.589788e-06	4.089688e-03
356	1.148892e-01	9.276068e-04	1.585578e-06	3.990247e-03
357	1.131264e-01	9.288649e-04	1.581342e-06	3.890722e-03
358	1.114060e-01	9.299478e-04	1.577127e-06	3.791021e-03
359	1.097175e-01	9.308585e-04	1.572984e-06	3.691298e-03
360	1.080702e-01	9.315997e-04	1.568814e-06	3.591559e-03
361	1.064538e-01	9.322223e-04	1.564666e-06	3.491855e-03
362	1.048728e-01	9.326805e-04	1.560540e-06	3.392191e-03
363	1.033312e-01	9.329768e-04	1.556436e-06	3.292619e-03
364	1.018192e-01	9.331140e-04	1.552353e-06	3.193235e-03
365	1.003457e-01	9.330946e-04	1.548338e-06	3.094042e-03
366	9.890069e-02	9.329212e-04	1.544297e-06	2.995040e-03
367	9.749321e-02	9.325964e-04	1.540277e-06	2.896324e-03
368	9.611804e-02	9.321224e-04	1.536325e-06	2.797940e-03
369	9.477011e-02	9.315019e-04	1.532346e-06	2.699841e-03
370	9.345820e-02	9.307372e-04	1.528434e-06	2.602164e-03
371	9.217724e-02	9.298306e-04	1.524542e-06	2.504861e-03
372	9.092678e-02	9.287844e-04	1.520624e-06	2.408020e-03
373	8.970639e-02	9.275560e-04	1.516816e-06	2.311639e-03
374	8.852011e-02	9.261930e-04	1.512982e-06	2.215803e-03
375	8.735856e-02	9.246977e-04	1.509168e-06	2.120464e-03
376	8.623024e-02	9.230279e-04	1.505417e-06	2.025706e-03
377	8.513027e-02	9.212305e-04	1.501684e-06	1.931568e-03
378	8.405386e-02	9.192638e-04	1.497970e-06	1.838045e-03
379	8.301378e-02	9.171740e-04	1.494318e-06	1.745174e-03
380	8.199648e-02	9.149634e-04	1.490640e-06	1.653036e-03
381	8.100596e-02	9.125906e-04	1.487023e-06	1.561579e-03
382	8.004613e-02	9.100582e-04	1.483467e-06	1.470841e-03
383	7.911229e-02	9.074117e-04	1.479884e-06	1.380898e-03
384	7.820407e-02	9.046104e-04	1.476362e-06	1.291784e-03
385	7.732110e-02	9.016568e-04	1.472898e-06	1.203449e-03
386	7.646725e-02	8.985954e-04	1.469450e-06	1.115926e-03
387	7.563791e-02	8.953861e-04	1.466018e-06	1.029330e-03
388	7.483273e-02	8.920315e-04	1.462644e-06	9.436101e-04
389	7.405138e-02	8.885338e-04	1.459284e-06	8.587972e-04
390	7.329765e-02	8.849365e-04	1.455940e-06	7.748809e-04
391	7.256704e-02	8.811594e-04	1.452653e-06	6.919735e-04
392	7.185922e-02	8.772461e-04	1.449420e-06	6.100223e-04
393	7.117794e-02	8.732395e-04	1.446201e-06	5.290971e-04
394	7.051476e-02	8.690603e-04	1.442997e-06	4.491450e-04
395	6.988146e-02	8.647514e-04	1.439846e-06	3.702629e-04
396	6.926563e-02	8.603550e-04	1.436749e-06	2.924296e-04
397	6.867499e-02	8.557930e-04	1.433665e-06	2.156721e-04
398	6.810523e-02	8.510681e-04	1.430633e-06	1.400088e-04
399	6.755999e-02	8.462616e-04	1.427614e-06	6.545772e-05
400	6.703501e-02	8.412966e-04	1.424646e-06	-7.964055e-06
401	6.653000e-02	8.362145e-04	1.421728e-06	-8.024214e-05
402	6.604469e-02	8.310174e-04	1.418823e-06	-1.513687e-04
403	6.558267e-02	8.257072e-04	1.415928e-06	-2.213309e-04
404	6.513976e-02	8.202471e-04	1.413121e-06	-2.901317e-04
405	6.471570e-02	8.147163e-04	1.410325e-06	-3.577552e-04
